,precision,recall
0,0.049,1.0
1,0.049004900490049005,1.0
2,0.04900980196039208,1.0
3,0.0490147044113234,1.0
4,0.049019607843137254,1.0
5,0.04902451225612806,1.0
6,0.04902941765059035,1.0
7,0.049034324026818774,1.0
8,0.04903923138510809,1.0
9,0.04904413972575318,1.0
10,0.04904904904904905,1.0
11,0.04905395935529082,1.0
12,0.04905887064477373,1.0
13,0.04906378291779313,1.0
14,0.0490686961746445,1.0
15,0.049073610415623435,1.0
16,0.04907852564102564,1.0
17,0.04908344185114695,1.0
18,0.04908835904628331,1.0
19,0.04909327722673079,1.0
20,0.04909819639278557,1.0
21,0.04910311654474396,1.0
22,0.04910803768290239,1.0
23,0.04911295980755738,1.0
24,0.049117882919005616,1.0
25,0.04912280701754386,1.0
26,0.04912773210346902,1.0
27,0.04913265817707811,1.0
28,0.04913758523866827,1.0
29,0.049142513288536756,1.0
30,0.04914744232698094,1.0
31,0.049152372354298327,1.0
32,0.04915730337078652,1.0
33,0.04916223537674325,1.0
34,0.04916716837246639,1.0
35,0.04917210235825389,1.0
36,0.04917703733440385,1.0
37,0.049181973301214495,1.0
38,0.04918691025898414,1.0
39,0.049191848208011243,1.0
40,0.04919678714859438,1.0
41,0.04920172708103223,1.0
42,0.04920666800562362,1.0
43,0.049211609922667474,1.0
44,0.04921655283246284,1.0
45,0.04922149673530889,1.0
46,0.04922644163150492,1.0
47,0.049231387521350346,1.0
48,0.049236334405144695,1.0
49,0.049241282283187617,1.0
50,0.04914572864321608,0.9979591836734694
51,0.049150668408885316,0.9979591836734694
52,0.04915560916767189,0.9979591836734694
53,0.04916055091987534,0.9979591836734694
54,0.04916549366579529,0.9979591836734694
55,0.04917043740573152,0.9979591836734694
56,0.04917538213998391,0.9979591836734694
57,0.04918032786885246,0.9979591836734694
58,0.049185274592637294,0.9979591836734694
59,0.049190222311638665,0.9979591836734694
60,0.04919517102615694,0.9979591836734694
61,0.0492001207364926,0.9979591836734694
62,0.049205071442946266,0.9979591836734694
63,0.049210023145818654,0.9979591836734694
64,0.04921497584541063,0.9979591836734694
65,0.04921992954202315,0.9979591836734694
66,0.04922488423595732,0.9979591836734694
67,0.04922983992751435,0.9979591836734694
68,0.049134111961337094,0.9959183673469387
69,0.0491390595106233,0.9959183673469387
70,0.04914400805639477,0.9959183673469387
71,0.04914895759895256,0.9959183673469387
72,0.04915390813859791,0.9959183673469387
73,0.04915885967563211,0.9959183673469387
74,0.049163812210356636,0.9959183673469387
75,0.04916876574307305,0.9959183673469387
76,0.04917372027408303,0.9959183673469387
77,0.0491786758036884,0.9959183673469387
78,0.04918363233219109,0.9959183673469387
79,0.049188589859893155,0.9959183673469387
