fpr,tpr
0.0,0.0
0.0,0.0020408163265306124
0.0,0.004081632653061225
0.0004206098843322818,0.004081632653061225
0.0004206098843322818,0.00816326530612245
0.0010515247108307045,0.00816326530612245
0.0010515247108307045,0.01020408163265306
0.001156677181913775,0.01020408163265306
0.001156677181913775,0.012244897959183673
0.0016824395373291271,0.012244897959183673
0.0016824395373291271,0.0163265306122449
0.0017875920084121978,0.0163265306122449
0.0017875920084121978,0.02040816326530612
0.0019978969505783386,0.02040816326530612
0.0019978969505783386,0.022448979591836733
0.0026288117770767614,0.022448979591836733
0.0026288117770767614,0.024489795918367346
0.003049421661409043,0.024489795918367346
0.003049421661409043,0.026530612244897958
0.003259726603575184,0.026530612244897958
0.003259726603575184,0.03469387755102041
0.0037854889589905363,0.03469387755102041
0.0037854889589905363,0.036734693877551024
0.0038906414300736067,0.036734693877551024
0.0038906414300736067,0.03877551020408163
0.004311251314405889,0.03877551020408163
0.004311251314405889,0.04081632653061224
0.005047318611987382,0.04081632653061224
0.005047318611987382,0.04285714285714286
0.005888538380651945,0.04285714285714286
0.005888538380651945,0.044897959183673466
0.006414300736067298,0.044897959183673466
0.006414300736067298,0.04693877551020408
0.0067297581493165086,0.04693877551020408
0.0067297581493165086,0.04897959183673469
0.007360672975814932,0.04897959183673469
0.007360672975814932,0.05102040816326531
0.0077812828601472135,0.05102040816326531
0.0077812828601472135,0.053061224489795916
0.007886435331230283,0.053061224489795916
0.007886435331230283,0.05510204081632653
0.00935856992639327,0.05510204081632653
0.00935856992639327,0.05714285714285714
0.00967402733964248,0.05714285714285714
0.00967402733964248,0.05918367346938776
0.009884332281808622,0.05918367346938776
0.009884332281808622,0.06326530612244897
0.010725552050473186,0.06326530612244897
0.010725552050473186,0.0653061224489796
0.010830704521556257,0.0653061224489796
0.010830704521556257,0.06938775510204082
0.011041009463722398,0.06938775510204082
0.011041009463722398,0.07142857142857142
0.011356466876971609,0.07142857142857142
0.011356466876971609,0.07346938775510205
0.012723449001051525,0.07346938775510205
0.012723449001051525,0.07755102040816327
0.013144058885383806,0.07755102040816327
0.013144058885383806,0.07959183673469387
0.013564668769716088,0.07959183673469387
0.013564668769716088,0.08163265306122448
0.01409043112513144,0.08163265306122448
0.01409043112513144,0.0836734693877551
0.015247108307045216,0.0836734693877551
0.015247108307045216,0.08775510204081632
0.015562565720294427,0.08775510204081632
0.015562565720294427,0.08979591836734693
0.01598317560462671,0.08979591836734693
0.01598317560462671,0.09183673469387756
0.017245005257623555,0.09183673469387756
0.017245005257623555,0.09387755102040816
0.017665615141955835,0.09387755102040816
0.017665615141955835,0.09795918367346938
0.017981072555205046,0.09795918367346938
0.017981072555205046,0.1
0.01871713985278654,0.1
0.01871713985278654,0.10204081632653061
0.01934805467928496,0.10204081632653061
0.01934805467928496,0.10408163265306122
0.019558359621451103,0.10408163265306122
0.019558359621451103,0.10612244897959183
0.020294426919032597,0.10612244897959183
0.020294426919032597,0.11020408163265306
0.020399579390115666,0.11020408163265306
0.020399579390115666,0.11428571428571428
0.02103049421661409,0.11428571428571428
0.02103049421661409,0.11632653061224489
0.02113564668769716,0.11632653061224489
0.02113564668769716,0.11836734693877551
0.02124079915878023,0.11836734693877551
0.02124079915878023,0.12040816326530612
0.021556256572029444,0.12040816326530612
0.021556256572029444,0.12244897959183673
0.021766561514195582,0.12244897959183673
0.021766561514195582,0.12653061224489795
0.022397476340694007,0.12653061224489795
0.022397476340694007,0.12857142857142856
0.022818086225026287,0.12857142857142856
0.022818086225026287,0.1326530612244898
0.02292323869610936,0.1326530612244898
0.02292323869610936,0.1346938775510204
0.02302839116719243,0.1346938775510204
0.02302839116719243,0.13673469387755102
0.023133543638275498,0.13673469387755102
0.023133543638275498,0.13877551020408163
0.025236593059936908,0.13877551020408163
0.025236593059936908,0.14081632653061224
0.02555205047318612,0.14081632653061224
0.02555205047318612,0.14285714285714285
0.02576235541535226,0.14285714285714285
0.02576235541535226,0.14489795918367346
0.025972660357518402,0.14489795918367346
0.025972660357518402,0.1469387755102041
0.02807570977917981,0.1469387755102041
0.02807570977917981,0.1489795918367347
0.02818086225026288,0.1489795918367347
0.02818086225026288,0.1510204081632653
0.029442691903259727,0.1510204081632653
0.029442691903259727,0.15306122448979592
0.029547844374342797,0.15306122448979592
0.029547844374342797,0.15510204081632653
0.03070452155625657,0.15510204081632653
0.03070452155625657,0.15714285714285714
0.031335436382754996,0.15714285714285714
0.031335436382754996,0.15918367346938775
0.032807570977917984,0.15918367346938775
0.032807570977917984,0.16122448979591836
0.03480546792849632,0.16122448979591836
0.03480546792849632,0.16326530612244897
0.035226077812828605,0.16326530612244897
0.035226077812828605,0.1653061224489796
0.03533123028391167,0.1653061224489796
0.03533123028391167,0.16938775510204082
0.03648790746582545,0.16938775510204082
0.03648790746582545,0.17142857142857143
0.03680336487907466,0.17142857142857143
0.03680336487907466,0.17346938775510204
0.03743427970557308,0.17346938775510204
0.03743427970557308,0.17551020408163265
0.03974763406940063,0.17551020408163265
0.03974763406940063,0.17959183673469387
0.04037854889589906,0.17959183673469387
0.04037854889589906,0.1816326530612245
0.04185068349106204,0.1816326530612245
0.04185068349106204,0.1836734693877551
0.04311251314405889,0.1836734693877551
0.04311251314405889,0.18571428571428572
0.043848580441640375,0.18571428571428572
0.043848580441640375,0.18775510204081633
0.04416403785488959,0.18775510204081633
0.04416403785488959,0.18979591836734694
0.04553101997896951,0.18979591836734694
0.04553101997896951,0.19183673469387755
0.04574132492113565,0.19183673469387755
0.04574132492113565,0.19387755102040816
0.045951629863301785,0.19387755102040816
0.045951629863301785,0.19591836734693877
0.04647739221871714,0.19591836734693877
0.04647739221871714,0.19795918367346937
0.04668769716088328,0.19795918367346937
0.04668769716088328,0.20408163265306123
0.05057833859095689,0.20408163265306123
0.05057833859095689,0.20612244897959184
0.05099894847528917,0.20612244897959184
0.05099894847528917,0.20816326530612245
0.05247108307045215,0.20816326530612245
0.05247108307045215,0.21020408163265306
0.052576235541535225,0.21020408163265306
0.052576235541535225,0.2163265306122449
0.0526813880126183,0.2163265306122449
0.0526813880126183,0.21836734693877552
0.05299684542586751,0.21836734693877552
0.05299684542586751,0.22244897959183674
0.05310199789695058,0.22244897959183674
0.05310199789695058,0.22653061224489796
0.05341745531019979,0.22653061224489796
0.05341745531019979,0.22857142857142856
0.05488958990536277,0.22857142857142856
0.05488958990536277,0.23061224489795917
0.05583596214511041,0.23061224489795917
0.05583596214511041,0.23265306122448978
0.05751840168243954,0.23265306122448978
0.05751840168243954,0.23469387755102042
0.057623554153522605,0.23469387755102042
0.057623554153522605,0.23673469387755103
0.05825446898002103,0.23673469387755103
0.05825446898002103,0.23877551020408164
0.058569926393270244,0.23877551020408164
0.058569926393270244,0.24081632653061225
0.0601472134595163,0.24081632653061225
0.0601472134595163,0.24285714285714285
0.06025236593059937,0.24285714285714285
0.06025236593059937,0.24489795918367346
0.06172450052576236,0.24489795918367346
0.06172450052576236,0.24693877551020407
0.0629863301787592,0.24693877551020407
0.0629863301787592,0.24897959183673468
0.06340694006309149,0.24897959183673468
0.06340694006309149,0.2510204081632653
0.06435331230283911,0.2510204081632653
0.06435331230283911,0.2530612244897959
0.06677181913774974,0.2530612244897959
0.06677181913774974,0.25510204081632654
0.06687697160883281,0.25510204081632654
0.06687697160883281,0.2571428571428571
0.06919032597266035,0.2571428571428571
0.06919032597266035,0.25918367346938775
0.07234490010515247,0.25918367346938775
0.07234490010515247,0.2612244897959184
0.07381703470031546,0.2612244897959184
0.07381703470031546,0.26326530612244897
0.07528916929547845,0.26326530612244897
0.07528916929547845,0.2653061224489796
0.07718191377497371,0.2653061224489796
0.07718191377497371,0.2693877551020408
0.07749737118822292,0.2693877551020408
0.07749737118822292,0.2714285714285714
0.07875920084121976,0.2714285714285714
0.07875920084121976,0.27346938775510204
0.07907465825446898,0.27346938775510204
0.07907465825446898,0.2755102040816326
0.07981072555205047,0.2755102040816326
0.07981072555205047,0.27755102040816326
0.0804416403785489,0.27755102040816326
0.0804416403785489,0.2795918367346939
0.08107255520504732,0.2795918367346939
0.08107255520504732,0.2816326530612245
0.08170347003154574,0.2816326530612245
0.08170347003154574,0.2836734693877551
0.08307045215562565,0.2836734693877551
0.08307045215562565,0.2857142857142857
0.08349106203995794,0.2857142857142857
0.08349106203995794,0.28775510204081634
0.08391167192429022,0.28775510204081634
0.08391167192429022,0.2897959183673469
0.0840168243953733,0.2897959183673469
0.0840168243953733,0.29183673469387755
0.08622502628811778,0.29183673469387755
0.08622502628811778,0.2938775510204082
0.08643533123028391,0.2938775510204082
0.08643533123028391,0.29591836734693877
0.08664563617245005,0.29591836734693877
0.08664563617245005,0.2979591836734694
0.08822292323869611,0.2979591836734694
0.08822292323869611,0.3
0.08937960042060988,0.3
0.08937960042060988,0.3020408163265306
0.09221871713985279,0.3020408163265306
0.09221871713985279,0.3040816326530612
0.09242902208201893,0.3040816326530612
0.09242902208201893,0.30612244897959184
0.09327024185068349,0.30612244897959184
0.09327024185068349,0.3081632653061224
0.09526813880126182,0.3081632653061224
0.09526813880126182,0.31020408163265306
0.09652996845425868,0.31020408163265306
0.09652996845425868,0.3122448979591837
0.0974763406940063,0.3122448979591837
0.0974763406940063,0.3142857142857143
0.09915878023133544,0.3142857142857143
0.09915878023133544,0.3163265306122449
0.1007360672975815,0.3163265306122449
0.1007360672975815,0.3183673469387755
0.10094637223974763,0.3183673469387755
0.10094637223974763,0.32040816326530613
0.10136698212407992,0.32040816326530613
0.10136698212407992,0.3224489795918367
0.10431125131440588,0.3224489795918367
0.10431125131440588,0.32448979591836735
0.10546792849631967,0.32448979591836735
0.10546792849631967,0.32653061224489793
0.10662460567823344,0.32653061224489793
0.10662460567823344,0.32857142857142857
0.10788643533123028,0.32857142857142857
0.10788643533123028,0.3306122448979592
0.11188222923238696,0.3306122448979592
0.11188222923238696,0.3326530612244898
0.11293375394321767,0.3326530612244898
0.11293375394321767,0.3346938775510204
0.1138801261829653,0.3346938775510204
0.1138801261829653,0.336734693877551
0.11556256572029443,0.336734693877551
0.11556256572029443,0.33877551020408164
0.116403785488959,0.33877551020408164
0.116403785488959,0.3408163265306122
0.11661409043112513,0.3408163265306122
0.11661409043112513,0.34285714285714286
0.11756046267087276,0.34285714285714286
0.11756046267087276,0.3448979591836735
0.11892744479495268,0.3448979591836735
0.11892744479495268,0.3469387755102041
0.1192429022082019,0.3469387755102041
0.1192429022082019,0.3489795918367347
0.12134595162986331,0.3489795918367347
0.12134595162986331,0.3510204081632653
0.12365930599369085,0.3510204081632653
0.12365930599369085,0.35306122448979593
0.12492113564668769,0.35306122448979593
0.12492113564668769,0.3551020408163265
0.12502628811777078,0.3551020408163265
0.12502628811777078,0.35714285714285715
0.12534174553101998,0.35714285714285715
0.12534174553101998,0.35918367346938773
0.12628811777076762,0.35918367346938773
0.12628811777076762,0.36122448979591837
0.12639327024185068,0.36122448979591837
0.12639327024185068,0.363265306122449
0.12681388012618297,0.363265306122449
0.12681388012618297,0.3653061224489796
0.12786540483701367,0.3653061224489796
0.12786540483701367,0.3673469387755102
0.12828601472134596,0.3673469387755102
0.12828601472134596,0.3693877551020408
0.12870662460567822,0.3693877551020408
0.12870662460567822,0.37142857142857144
