fpr,tpr
0.0,0.0
0.0,0.0019723865877712
0.0,0.0118343195266272
0.0001053407774149,0.0118343195266272
0.0001053407774149,0.0374753451676528
0.0002106815548298,0.0374753451676528
0.0002106815548298,0.0729783037475345
0.0003160223322448,0.0729783037475345
0.0003160223322448,0.0808678500986193
0.0004213631096597,0.0808678500986193
0.0004213631096597,0.0828402366863905
0.0006320446644896,0.0828402366863905
0.0006320446644896,0.0867850098619329
0.0007373854419045,0.0867850098619329
0.0007373854419045,0.0907297830374753
0.0008427262193194,0.0907297830374753
0.0008427262193194,0.1005917159763313
0.0009480669967344,0.1005917159763313
0.0009480669967344,0.1025641025641025
0.0010534077741493,0.1025641025641025
0.0010534077741493,0.1104536489151873
0.0012640893289792,0.1104536489151873
0.0012640893289792,0.1124260355029585
0.0013694301063941,0.1124260355029585
0.0013694301063941,0.1183431952662721
0.001580111661224,0.1183431952662721
0.001580111661224,0.1222879684418146
0.0016854524386389,0.1222879684418146
0.0016854524386389,0.145956607495069
0.0017907932160539,0.145956607495069
0.0017907932160539,0.1479289940828402
0.0018961339934688,0.1479289940828402
0.0018961339934688,0.1577909270216962
0.0020014747708838,0.1577909270216962
0.0020014747708838,0.165680473372781
0.0023174971031286,0.165680473372781
0.0023174971031286,0.1696252465483234
0.0024228378805435,0.1696252465483234
0.0024228378805435,0.1755424063116371
0.0025281786579584,0.1755424063116371
0.0025281786579584,0.1814595660749507
0.0027388602127883,0.1814595660749507
0.0027388602127883,0.1854043392504931
0.0029495417676182,0.1854043392504931
0.0029495417676182,0.1873767258382643
0.0030548825450331,0.1873767258382643
0.0030548825450331,0.1893491124260355
0.0031602233224481,0.1893491124260355
0.0031602233224481,0.2011834319526627
0.0034762456546929,0.2011834319526627
0.0034762456546929,0.2031558185404339
0.0036869272095228,0.2031558185404339
0.0036869272095228,0.2051282051282051
0.0037922679869377,0.2051282051282051
0.0037922679869377,0.2071005917159763
0.0040029495417676,0.2071005917159763
0.0040029495417676,0.2110453648915187
0.0041082903191825,0.2110453648915187
0.0041082903191825,0.2130177514792899
0.0043189718740124,0.2130177514792899
0.0043189718740124,0.2228796844181459
0.0045296534288423,0.2228796844181459
0.0045296534288423,0.2248520710059171
0.0047403349836721,0.2248520710059171
0.0047403349836721,0.2268244575936883
0.0048456757610871,0.2268244575936883
0.0048456757610871,0.2287968441814595
0.004951016538502,0.2287968441814595
0.004951016538502,0.2307692307692307
0.0050563573159169,0.2307692307692307
0.0050563573159169,0.2327416173570019
0.0052670388707468,0.2327416173570019
0.0052670388707468,0.2366863905325443
0.0053723796481618,0.2366863905325443
0.0053723796481618,0.2406311637080868
0.0054777204255767,0.2406311637080868
0.0054777204255767,0.2445759368836292
0.0056884019804066,0.2445759368836292
0.0056884019804066,0.2465483234714004
0.0060044243126514,0.2465483234714004
0.0060044243126514,0.2485207100591716
0.0061097650900663,0.2485207100591716
0.0061097650900663,0.252465483234714
0.0062151058674813,0.252465483234714
0.0062151058674813,0.2564102564102564
0.0063204466448962,0.2564102564102564
0.0063204466448962,0.2662721893491124
0.006636468977141,0.2662721893491124
0.006636468977141,0.2682445759368836
0.0067418097545559,0.2682445759368836
0.0067418097545559,0.2702169625246548
0.0068471505319709,0.2702169625246548
0.0068471505319709,0.272189349112426
0.0069524913093858,0.272189349112426
0.0069524913093858,0.2761341222879684
0.0071631728642157,0.2761341222879684
0.0071631728642157,0.2800788954635108
0.0077952175287053,0.2800788954635108
0.0077952175287053,0.2840236686390532
0.0085326029706099,0.2840236686390532
0.0085326029706099,0.2859960552268245
0.0086379437480248,0.2859960552268245
0.0086379437480248,0.2879684418145957
0.0089539660802696,0.2879684418145957
0.0089539660802696,0.291913214990138
0.0090593068576846,0.291913214990138
0.0090593068576846,0.2938856015779093
0.0095860107447592,0.2938856015779093
0.0095860107447592,0.2958579881656805
0.0103233961866638,0.2958579881656805
0.0103233961866638,0.2978303747534517
0.0105340777414937,0.2978303747534517
0.0105340777414937,0.301775147928994
0.0110607816285684,0.301775147928994
0.0110607816285684,0.3037475345167653
0.0113768039608132,0.3037475345167653
0.0113768039608132,0.3057199211045365
0.011692826293058,0.3057199211045365
0.011692826293058,0.3096646942800789
0.0119035078478879,0.3096646942800789
0.0119035078478879,0.3116370808678501
0.0121141894027177,0.3116370808678501
0.0121141894027177,0.3155818540433925
0.0127462340672074,0.3155818540433925
0.0127462340672074,0.3175542406311637
0.0129569156220372,0.3175542406311637
0.0129569156220372,0.3195266272189349
0.0131675971768671,0.3195266272189349
0.0131675971768671,0.3214990138067061
0.0135889602865269,0.3214990138067061
0.0135889602865269,0.3234714003944773
0.0136943010639418,0.3234714003944773
0.0136943010639418,0.3254437869822485
0.0137996418413567,0.3254437869822485
0.0137996418413567,0.3293885601577909
0.0139049826187717,0.3293885601577909
0.0139049826187717,0.3313609467455621
0.0142210049510165,0.3313609467455621
0.0142210049510165,0.3333333333333333
0.0152744127251659,0.3333333333333333
0.0152744127251659,0.3353057199211045
0.0154850942799957,0.3353057199211045
0.0154850942799957,0.3392504930966469
0.0155904350574107,0.3392504930966469
0.0155904350574107,0.3412228796844181
0.0162224797219003,0.3412228796844181
0.0162224797219003,0.3431952662721893
0.01664384283156,0.3431952662721893
0.01664384283156,0.3451676528599605
0.016749183608975,0.3451676528599605
0.016749183608975,0.3471400394477317
0.0168545243863899,0.3471400394477317
0.0168545243863899,0.3491124260355029
0.0170652059412198,0.3491124260355029
0.0170652059412198,0.3510848126232742
0.0171705467186347,0.3510848126232742
0.0171705467186347,0.3530571992110454
