,fpr,tpr
0,0.0,0.0
1,0.0,0.0019723865877712033
2,0.0,0.03155818540433925
3,0.00010534077741493732,0.03155818540433925
4,0.00010534077741493732,0.03353057199211045
5,0.00021068155482987464,0.03353057199211045
6,0.00021068155482987464,0.0631163708086785
7,0.00031602233224481196,0.0631163708086785
8,0.00031602233224481196,0.0670611439842209
9,0.0005267038870746866,0.0670611439842209
10,0.0005267038870746866,0.07297830374753451
11,0.0006320446644896239,0.07297830374753451
12,0.0006320446644896239,0.07692307692307693
13,0.0008427262193194986,0.07692307692307693
14,0.0008427262193194986,0.08284023668639054
15,0.0009480669967344359,0.08284023668639054
16,0.0009480669967344359,0.09072978303747535
17,0.0010534077741493732,0.09072978303747535
18,0.0010534077741493732,0.10848126232741617
19,0.0011587485515643105,0.10848126232741617
20,0.0011587485515643105,0.11045364891518737
21,0.0015801116612240598,0.11045364891518737
22,0.0015801116612240598,0.1222879684418146
23,0.0017907932160539345,0.1222879684418146
24,0.0017907932160539345,0.1341222879684418
25,0.0018961339934688718,0.1341222879684418
26,0.0018961339934688718,0.13609467455621302
27,0.002001474770883809,0.13609467455621302
28,0.002001474770883809,0.13806706114398423
29,0.0021068155482987464,0.13806706114398423
30,0.0021068155482987464,0.14398422090729784
31,0.0022121563257136837,0.14398422090729784
32,0.0022121563257136837,0.14792899408284024
33,0.0024228378805435584,0.14792899408284024
34,0.0024228378805435584,0.1814595660749507
35,0.0025281786579584957,0.1814595660749507
36,0.0025281786579584957,0.1854043392504931
37,0.0028442009902033077,0.1854043392504931
38,0.0028442009902033077,0.1913214990138067
39,0.002949541767618245,0.1913214990138067
40,0.002949541767618245,0.20512820512820512
41,0.0030548825450331823,0.20512820512820512
42,0.0030548825450331823,0.21104536489151873
43,0.0031602233224481196,0.21104536489151873
44,0.0031602233224481196,0.21499013806706113
45,0.003265564099863057,0.21499013806706113
46,0.003265564099863057,0.21696252465483234
47,0.003581586432107869,0.21696252465483234
48,0.003581586432107869,0.21893491124260356
49,0.0036869272095228062,0.21893491124260356
50,0.0036869272095228062,0.22090729783037474
51,0.0037922679869377435,0.22090729783037474
52,0.0037922679869377435,0.22287968441814596
53,0.0044243126514273675,0.22287968441814596
54,0.0044243126514273675,0.22485207100591717
55,0.004529653428842305,0.22485207100591717
56,0.004529653428842305,0.22682445759368836
57,0.004634994206257242,0.22682445759368836
58,0.004634994206257242,0.23076923076923078
59,0.00474033498367218,0.23076923076923078
60,0.00474033498367218,0.23274161735700197
61,0.0049510165385020545,0.23274161735700197
62,0.0049510165385020545,0.23471400394477318
63,0.005056357315916991,0.23471400394477318
64,0.005056357315916991,0.23668639053254437
65,0.005477720425576741,0.23668639053254437
66,0.005477720425576741,0.23865877712031558
67,0.005583061202991678,0.23865877712031558
68,0.005583061202991678,0.2504930966469428
69,0.005688401980406615,0.2504930966469428
70,0.005688401980406615,0.252465483234714
71,0.006109765090066365,0.252465483234714
72,0.006109765090066365,0.25443786982248523
73,0.006320446644896239,0.25443786982248523
74,0.006320446644896239,0.2564102564102564
75,0.006636468977141052,0.2564102564102564
76,0.006636468977141052,0.2583826429980276
77,0.006847150531970926,0.2583826429980276
78,0.006847150531970926,0.26232741617357
79,0.006952491309385863,0.26232741617357
80,0.006952491309385863,0.26429980276134124
81,0.007795217528705362,0.26429980276134124
82,0.007795217528705362,0.2682445759368836
83,0.0079005583061203,0.2682445759368836
84,0.0079005583061203,0.27218934911242604
85,0.008005899083535236,0.27218934911242604
86,0.008005899083535236,0.27613412228796846
87,0.008216580638365112,0.27613412228796846
88,0.008216580638365112,0.2781065088757396
89,0.008637943748024861,0.2781065088757396
90,0.008637943748024861,0.28007889546351084
91,0.008848625302854735,0.28007889546351084
92,0.008848625302854735,0.2859960552268245
93,0.009164647635099547,0.2859960552268245
94,0.009164647635099547,0.2879684418145957
95,0.009375329189929421,0.2879684418145957
96,0.009375329189929421,0.29191321499013806
97,0.00979669229958917,0.29191321499013806
98,0.00979669229958917,0.2938856015779093
99,0.010534077741493732,0.2938856015779093
100,0.010534077741493732,0.2978303747534517
101,0.010850100073738544,0.2978303747534517
102,0.010850100073738544,0.3057199211045365
103,0.010955440851153481,0.3057199211045365
104,0.010955440851153481,0.3076923076923077
105,0.011692826293058043,0.3076923076923077
106,0.011692826293058043,0.3096646942800789
107,0.011903507847887917,0.3096646942800789
108,0.011903507847887917,0.3116370808678501
109,0.012114189402717792,0.3116370808678501
110,0.012114189402717792,0.3136094674556213
111,0.012430211734962605,0.3136094674556213
112,0.012430211734962605,0.3155818540433925
113,0.012640893289792478,0.3155818540433925
114,0.012640893289792478,0.3175542406311637
115,0.012956915622037291,0.3175542406311637
116,0.012956915622037291,0.31952662721893493
117,0.013167597176867165,0.31952662721893493
118,0.013167597176867165,0.3214990138067061
119,0.013272937954282103,0.3214990138067061
120,0.013272937954282103,0.3254437869822485
121,0.014010323396186663,0.3254437869822485
122,0.014010323396186663,0.32741617357001973
123,0.015169071947750974,0.32741617357001973
124,0.015169071947750974,0.32938856015779094
125,0.01537975350258085,0.32938856015779094
126,0.01537975350258085,0.33136094674556216
127,0.015590435057410723,0.33136094674556216
128,0.015590435057410723,0.33530571992110453
129,0.01611713894448541,0.33530571992110453
130,0.01611713894448541,0.33925049309664695
131,0.01685452438638997,0.33925049309664695
132,0.01685452438638997,0.34122287968441817
133,0.017170546718634782,0.34122287968441817
134,0.017170546718634782,0.3431952662721893
135,0.017802591383124407,0.3431952662721893
136,0.017802591383124407,0.34714003944773175
137,0.01801327293795428,0.34714003944773175
