,fpr,tpr
0,0.0,0.0
1,0.0,0.0019723865877712033
2,0.0,0.013806706114398421
3,0.00010534077741493732,0.013806706114398421
4,0.00010534077741493732,0.05719921104536489
5,0.00021068155482987464,0.05719921104536489
6,0.00021068155482987464,0.0650887573964497
7,0.0004213631096597493,0.0650887573964497
8,0.0004213631096597493,0.07495069033530571
9,0.0007373854419045612,0.07495069033530571
10,0.0007373854419045612,0.08284023668639054
11,0.0008427262193194986,0.08284023668639054
12,0.0008427262193194986,0.09467455621301775
13,0.0010534077741493732,0.09467455621301775
14,0.0010534077741493732,0.10059171597633136
15,0.0011587485515643105,0.10059171597633136
16,0.0011587485515643105,0.10256410256410256
17,0.0012640893289792478,0.10256410256410256
18,0.0012640893289792478,0.126232741617357
19,0.0013694301063941852,0.126232741617357
20,0.0013694301063941852,0.1341222879684418
21,0.0014747708838091225,0.1341222879684418
22,0.0014747708838091225,0.13609467455621302
23,0.0015801116612240598,0.13609467455621302
24,0.0015801116612240598,0.15187376725838264
25,0.0016854524386389971,0.15187376725838264
26,0.0016854524386389971,0.15581854043392504
27,0.0021068155482987464,0.15581854043392504
28,0.0021068155482987464,0.15976331360946747
29,0.002317497103128621,0.15976331360946747
30,0.002317497103128621,0.1755424063116371
31,0.0024228378805435584,0.1755424063116371
32,0.0024228378805435584,0.17751479289940827
33,0.0025281786579584957,0.17751479289940827
34,0.0025281786579584957,0.1794871794871795
35,0.002633519435373433,0.1794871794871795
36,0.002633519435373433,0.1814595660749507
37,0.0028442009902033077,0.1814595660749507
38,0.0028442009902033077,0.1992110453648915
39,0.002949541767618245,0.1992110453648915
40,0.002949541767618245,0.20512820512820512
41,0.0031602233224481196,0.20512820512820512
42,0.0031602233224481196,0.20710059171597633
43,0.003265564099863057,0.20710059171597633
44,0.003265564099863057,0.20907297830374755
45,0.0033709048772779943,0.20907297830374755
46,0.0033709048772779943,0.21301775147928995
47,0.0037922679869377435,0.21301775147928995
48,0.0037922679869377435,0.21499013806706113
49,0.004213631096597493,0.21499013806706113
50,0.004213631096597493,0.21696252465483234
51,0.004529653428842305,0.21696252465483234
52,0.004529653428842305,0.22485207100591717
53,0.00474033498367218,0.22485207100591717
54,0.00474033498367218,0.22682445759368836
55,0.005056357315916991,0.22682445759368836
56,0.005056357315916991,0.23865877712031558
57,0.005267038870746866,0.23865877712031558
58,0.005267038870746866,0.24260355029585798
59,0.005477720425576741,0.24260355029585798
60,0.005477720425576741,0.2445759368836292
61,0.005688401980406615,0.2445759368836292
62,0.005688401980406615,0.2465483234714004
63,0.005793742757821553,0.2465483234714004
64,0.005793742757821553,0.2485207100591716
65,0.006004424312651428,0.2485207100591716
66,0.006004424312651428,0.2504930966469428
67,0.006109765090066365,0.2504930966469428
68,0.006109765090066365,0.2583826429980276
69,0.006215105867481302,0.2583826429980276
70,0.006215105867481302,0.26232741617357
71,0.006531128199726114,0.26232741617357
72,0.006531128199726114,0.26627218934911245
73,0.006636468977141052,0.26627218934911245
74,0.006636468977141052,0.2682445759368836
75,0.0067418097545559885,0.2682445759368836
76,0.0067418097545559885,0.2702169625246548
77,0.006847150531970926,0.2702169625246548
78,0.006847150531970926,0.28007889546351084
79,0.007057832086800801,0.28007889546351084
80,0.007057832086800801,0.28205128205128205
81,0.007163172864215738,0.28205128205128205
82,0.007163172864215738,0.28402366863905326
83,0.008216580638365112,0.28402366863905326
84,0.008216580638365112,0.2879684418145957
85,0.008427262193194986,0.2879684418145957
86,0.008427262193194986,0.28994082840236685
87,0.00905930685768461,0.28994082840236685
88,0.00905930685768461,0.2938856015779093
89,0.009164647635099547,0.2938856015779093
90,0.009164647635099547,0.2958579881656805
91,0.009269988412514484,0.2958579881656805
92,0.009269988412514484,0.2978303747534517
93,0.009375329189929421,0.2978303747534517
94,0.009375329189929421,0.30177514792899407
95,0.010007373854419046,0.30177514792899407
96,0.010007373854419046,0.3037475345167653
97,0.010534077741493732,0.3037475345167653
98,0.010534077741493732,0.3076923076923077
99,0.011166122405983357,0.3076923076923077
100,0.011166122405983357,0.3096646942800789
101,0.011482144738228168,0.3096646942800789
102,0.011482144738228168,0.3116370808678501
103,0.012114189402717792,0.3116370808678501
104,0.012114189402717792,0.3136094674556213
105,0.01221953018013273,0.3136094674556213
106,0.01221953018013273,0.3155818540433925
107,0.012746234067207415,0.3155818540433925
108,0.012746234067207415,0.31952662721893493
109,0.012851574844622354,0.31952662721893493
110,0.012851574844622354,0.3214990138067061
111,0.012956915622037291,0.3214990138067061
112,0.012956915622037291,0.3234714003944773
113,0.013062256399452228,0.3234714003944773
114,0.013062256399452228,0.3254437869822485
115,0.014221004951016539,0.3254437869822485
116,0.014221004951016539,0.32741617357001973
117,0.014326345728431476,0.32741617357001973
118,0.014326345728431476,0.32938856015779094
119,0.014853049615506162,0.32938856015779094
120,0.014853049615506162,0.3333333333333333
121,0.015274412725165911,0.3333333333333333
122,0.015274412725165911,0.33530571992110453
123,0.01537975350258085,0.33530571992110453
124,0.01537975350258085,0.33925049309664695
125,0.015485094279995787,0.33925049309664695
126,0.015485094279995787,0.34122287968441817
127,0.01611713894448541,0.34122287968441817
128,0.01611713894448541,0.3431952662721893
129,0.016327820499315283,0.3431952662721893
130,0.016327820499315283,0.34516765285996054
131,0.017591909828294533,0.34516765285996054
132,0.017591909828294533,0.34714003944773175
