precision,recall
0.0507,1.0
0.0507050705070507,1.0
0.0507101420284056,1.0
0.0507152145643693,1.0
0.0507202881152461,1.0
0.0507253626813406,1.0
0.0507304382629577,1.0
0.0507355148604022,1.0
0.0507405924739791,1.0
0.0507456711039936,1.0
0.0507507507507507,1.0
0.050755831414556,1.0
0.0507609130957148,1.0
0.0507659957945328,1.0
0.0507710795113158,1.0
0.0507761642463695,1.0
0.05078125,1.0
0.0507863367725132,1.0
0.0507914245642155,1.0
0.0507965133754132,1.0
0.0508016032064128,1.0
0.0508066940575207,1.0
0.0508117859290438,1.0
0.0508168788212889,1.0
0.0508219727345629,1.0
0.0508270676691729,1.0
0.0508321636254261,1.0
0.0508372606036298,1.0
0.0508423586040914,1.0
0.0508474576271186,1.0
0.050852557673019,1.0
0.0508576587421005,1.0
0.0508627608346709,1.0
0.0508678639510384,1.0
0.0508729680915111,1.0
0.0508780732563973,1.0
0.0508831794460056,1.0
0.0508882866606443,1.0
0.0508933949006223,1.0
0.0508985041662483,1.0
0.0509036144578313,1.0
0.0509087257756802,1.0
0.0509138381201044,1.0
0.050918951491413,1.0
0.0509240658899156,1.0
0.0509291813159216,1.0
0.0509342977697408,1.0
0.0509394152516829,1.0
0.0509445337620578,1.0
0.0509496533011757,1.0
0.0509547738693467,1.0
0.050959895466881,1.0
0.0509650180940892,1.0
0.0509701417512817,1.0
0.0509752664387693,1.0
0.0509803921568627,1.0
0.0509855189058728,1.0
0.0509906466861108,1.0
0.0509957754978877,1.0
0.0510009053415149,1.0
0.0510060362173038,1.0
0.0510111681255659,1.0
0.051016301066613,1.0
0.0510214350407567,1.0
0.0510265700483091,1.0
0.0510317060895822,1.0
0.0510368431648882,1.0
0.0510419812745394,1.0
0.0510471204188481,1.0
0.051052260598127,1.0
0.0510574018126888,1.0
0.0510625440628462,1.0
0.0510676873489121,1.0
0.0510728316711997,1.0
0.0510779770300221,1.0
0.0510831234256927,1.0
0.0510882708585247,1.0
0.051093419328832,1.0
0.051098568836928,1.0
0.0511037193831267,1.0
0.0511088709677419,1.0
0.0511140235910878,1.0
0.0511191772534785,1.0
0.0511243319552284,1.0
0.0511294876966518,1.0
0.0511346444780635,1.0
0.051139802299778,1.0
0.0511449611621103,1.0
0.0511501210653753,1.0
0.051155282009888,1.0
0.0511604439959636,1.0
0.0511656070239176,1.0
0.0511707710940654,1.0
0.0511759362067225,1.0
0.0511811023622047,1.0
0.0511862695608278,1.0
0.0511914378029079,1.0
0.0511966070887609,1.0
0.0512017774187032,1.0
0.0512069487930512,1.0
0.0512121212121212,1.0
0.0512172946762299,1.0
0.051222469185694,1.0
0.0512276447408305,1.0
0.0512328213419563,1.0
0.0512379989893885,1.0
0.0512431776834445,1.0
0.0512483574244415,1.0
0.0512535382126971,1.0
0.0512587200485289,1.0
0.0511627906976744,0.9980276134122288
0.0511679644048943,0.9980276134122288
0.051173139158576,0.9980276134122288
0.0511783149590371,0.9980276134122288
0.0511834918065951,0.9980276134122288
0.051188669701568,0.9980276134122288
0.0511938486442735,0.9980276134122288
0.0511990286350298,0.9980276134122288
0.051204209674155,0.9980276134122288
0.051108187430422,0.9960552268244576
0.0511133603238866,0.9960552268244576
0.0511185342646016,0.9960552268244576
0.0511237092528852,0.9960552268244576
0.0511288852890553,0.9960552268244576
0.0511340623734305,0.9960552268244576
0.0511392405063291,0.9960552268244576
0.0511444196880696,0.9960552268244576
0.0511495999189709,0.9960552268244576
0.0511547811993517,0.9960552268244576
