,precision,recall
0,0.0507,1.0
1,0.050705070507050705,1.0
2,0.05071014202840568,1.0
3,0.05071521456436931,1.0
4,0.0507202881152461,1.0
5,0.05072536268134067,1.0
6,0.050730438262957776,1.0
7,0.05073551486040228,1.0
8,0.05074059247397918,1.0
9,0.0507456711039936,1.0
10,0.05075075075075075,1.0
11,0.05075583141455601,1.0
12,0.05076091309571486,1.0
13,0.05076599579453289,1.0
14,0.05077107951131584,1.0
15,0.050776164246369555,1.0
16,0.05078125,1.0
17,0.05078633677251327,1.0
18,0.05069124423963134,0.9980276134122288
19,0.05069632301372608,0.9980276134122288
20,0.05070140280561122,0.9980276134122288
21,0.05070648361559275,0.9980276134122288
22,0.05071156544397675,0.9980276134122288
23,0.050716648291069456,0.9980276134122288
24,0.05072173215717723,0.9980276134122288
25,0.050726817042606516,0.9980276134122288
26,0.05073190294766393,0.9980276134122288
27,0.05073698987265617,0.9980276134122288
28,0.05074207781789009,0.9980276134122288
29,0.05074716678367265,0.9980276134122288
30,0.050752256770310936,0.9980276134122288
31,0.050757347778112145,0.9980276134122288
32,0.050762439807383625,0.9980276134122288
33,0.05076753285843283,0.9980276134122288
34,0.05077262693156733,0.9980276134122288
35,0.05077772202709483,0.9980276134122288
36,0.050782818145323164,0.9980276134122288
37,0.05078791528656027,0.9980276134122288
38,0.050793013451114234,0.9980276134122288
39,0.05079811263929324,0.9980276134122288
40,0.05080321285140562,0.9980276134122288
41,0.050808314087759814,0.9980276134122288
42,0.05081341634866439,0.9980276134122288
43,0.05081851963442804,0.9980276134122288
44,0.05082362394535958,0.9980276134122288
45,0.05082872928176796,0.9980276134122288
46,0.050833835643962225,0.9980276134122288
47,0.05083894303225158,0.9980276134122288
48,0.050844051446945336,0.9980276134122288
49,0.05084916088835293,0.9980276134122288
50,0.05085427135678392,0.9980276134122288
51,0.05085938285254799,0.9980276134122288
52,0.050864495375954964,0.9980276134122288
53,0.05086960892731477,0.9980276134122288
54,0.05087472350693746,0.9980276134122288
55,0.05087983911513323,0.9980276134122288
56,0.05088495575221239,0.9980276134122288
57,0.050890073418485365,0.9980276134122288
58,0.05089519211426272,0.9980276134122288
59,0.05090031183985515,0.9980276134122288
60,0.05090543259557344,0.9980276134122288
61,0.05091055438172854,0.9980276134122288
62,0.050915677198631513,0.9980276134122288
63,0.050920801046593536,0.9980276134122288
64,0.05092592592592592,0.9980276134122288
65,0.05093105183694011,0.9980276134122288
66,0.050936178779947654,0.9980276134122288
67,0.05094130675526024,0.9980276134122288
68,0.05094643576318969,0.9980276134122288
69,0.05095156580404793,0.9980276134122288
70,0.05095669687814703,0.9980276134122288
71,0.05096182898579917,0.9980276134122288
72,0.05096696212731668,0.9980276134122288
73,0.050972096303011985,0.9980276134122288
74,0.05097723151319766,0.9980276134122288
75,0.050982367758186396,0.9980276134122288
76,0.05098750503829101,0.9980276134122288
77,0.050992643353824446,0.9980276134122288
78,0.050997782705099776,0.9980276134122288
79,0.0510029230924302,0.9980276134122288
80,0.051008064516129034,0.9980276134122288
81,0.051013206976509726,0.9980276134122288
82,0.051018350473885865,0.9980276134122288
83,0.05102349500857114,0.9980276134122288
84,0.051028640580879386,0.9980276134122288
85,0.05103378719112456,0.9980276134122288
86,0.051038934839620735,0.9980276134122288
87,0.05104408352668213,0.9980276134122288
88,0.05104923325262308,0.9980276134122288
89,0.051054384017758046,0.9980276134122288
90,0.051059535822401615,0.9980276134122288
91,0.0510646886668685,0.9980276134122288
92,0.05106984255147356,0.9980276134122288
93,0.05107499747653175,0.9980276134122288
94,0.05108015344235817,0.9980276134122288
95,0.05108531044926805,0.9980276134122288
96,0.05109046849757674,0.9980276134122288
97,0.051095627587599717,0.9980276134122288
98,0.051100787719652596,0.9980276134122288
99,0.05110594889405111,0.9980276134122288
100,0.051111111111111114,0.9980276134122288
101,0.0511162743711486,0.9980276134122288
102,0.05112143867447969,0.9980276134122288
103,0.051126604021420635,0.9980276134122288
104,0.051131770412287794,0.9980276134122288
105,0.05113693784739767,0.9980276134122288
106,0.05114210632706691,0.9980276134122288
107,0.05114727585161225,0.9980276134122288
108,0.051152446421350584,0.9980276134122288
109,0.05115761803659893,0.9980276134122288
110,0.05116279069767442,0.9980276134122288
111,0.05116796440489433,0.9980276134122288
112,0.051173139158576054,0.9980276134122288
113,0.051178314959037116,0.9980276134122288
114,0.051183491806595184,0.9980276134122288
115,0.05118866970156803,0.9980276134122288
116,0.05119384864427357,0.9980276134122288
117,0.05119902863502985,0.9980276134122288
118,0.05120420967415503,0.9980276134122288
119,0.05120939176196741,0.9980276134122288
120,0.05121457489878543,0.9980276134122288
121,0.051219759084927624,0.9980276134122288
122,0.051224944320712694,0.9980276134122288
123,0.05123013060645945,0.9980276134122288
124,0.051235317942486834,0.9980276134122288
125,0.05124050632911392,0.9980276134122288
126,0.05124569576665992,0.9980276134122288
127,0.05125088625544414,0.9980276134122288
128,0.05125607779578606,0.9980276134122288
129,0.05126127038800527,0.9980276134122288
130,0.05126646403242148,0.9980276134122288
131,0.05127165872935455,0.9980276134122288
132,0.051276854479124445,0.9980276134122288
133,0.05128205128205128,0.9980276134122288
134,0.0512872491384553,0.9980276134122288
135,0.05129244804865687,0.9980276134122288
136,0.05129764801297648,0.9980276134122288
137,0.051302849031734765,0.9980276134122288
138,0.05130805110525249,0.9980276134122288
139,0.051313254233850525,0.9980276134122288
140,0.0513184584178499,0.9980276134122288
141,0.05132366365757176,0.9980276134122288
142,0.051328869953337394,0.9980276134122288
143,0.0513340773054682,0.9980276134122288
